0.0015,0.086,0.0845,-0.0435,-0.042,0.0855,0.1075,0.165,0.19,0.259,0.2125,0.243,-0.07,0.0425,0.0985
-0.01,0.071,0.081,-0.0305,-0.046,0.076,0.1165,0.1685,0.1895,0.256,0.2075,0.238,-0.077,0.028,0.096
-0.024,0.0545,0.078,-0.015,-0.051,0.066,0.129,0.1765,0.1945,0.2595,0.205,0.234,-0.083,0.013,0.09
-0.035,0.04,0.0755,-0.002,-0.0555,0.058,0.1415,0.185,0.199,0.26,0.2015,0.227,-0.0885,0.004,0.084
-0.0575,0.0245,0.082,0.017,-0.07,0.0535,0.1535,0.1855,0.197,0.2535,0.194,0.216,-0.099,-0.005,0.081
-0.064,0.0155,0.0795,0.0245,-0.072,0.0475,0.156,0.183,0.193,0.2485,0.188,0.2105,-0.1015,-0.0125,0.08
-0.065,0.011,0.076,0.027,-0.0705,0.0435,0.1555,0.1825,0.1915,0.248,0.1855,0.2075,-0.104,-0.0145,0.081
-0.077,0.0045,0.0815,0.0365,-0.0795,0.043,0.1605,0.181,0.1915,0.247,0.1835,0.206,-0.109,-0.017,0.0805
-0.084,-0.0025,0.0815,0.0435,-0.083,0.0395,0.166,0.1815,0.1925,0.246,0.1815,0.2045,-0.1095,-0.029,0.079
-0.0795,-0.001,0.0785,0.0405,-0.0795,0.039,0.163,0.18,0.1885,0.244,0.18,0.203,-0.109,-0.0275,0.079
-0.081,-0.0015,0.08,0.0415,-0.0805,0.039,0.1585,0.174,0.182,0.2395,0.1765,0.1995,-0.11,-0.026,0.081
-0.0825,-0.0035,0.0785,0.0435,-0.0805,0.037,0.1585,0.1685,0.1755,0.233,0.169,0.193,-0.1125,-0.034,0.0825
-0.081,-0.005,0.076,0.0435,-0.079,0.0355,0.1545,0.1635,0.169,0.2255,0.1635,0.1875,-0.1145,-0.0355,0.0845
-0.087,-0.01,0.077,0.0485,-0.082,0.0335,0.1565,0.1635,0.168,0.2245,0.161,0.185,-0.116,-0.038,0.0845
-0.0845,-0.0115,0.0725,0.048,-0.079,0.0305,0.1575,0.1645,0.166,0.224,0.1595,0.184,-0.1165,-0.039,0.0835
-0.087,-0.0145,0.0725,0.051,-0.08,0.029,0.1575,0.1615,0.1635,0.219,0.156,0.1805,-0.1195,-0.043,0.0845
-0.089,-0.016,0.073,0.0525,-0.081,0.0285,0.16,0.161,0.161,0.2155,0.154,0.1765,-0.1215,-0.0425,0.085
-0.0885,-0.021,0.068,0.055,-0.0785,0.0235,0.159,0.1625,0.1605,0.2155,0.151,0.173,-0.122,-0.0455,0.0855
-0.091,-0.0275,0.063,0.0595,-0.077,0.018,0.1605,0.16,0.1595,0.2125,0.1475,0.1695,-0.1245,-0.05,0.0865
-0.0905,-0.0305,0.0595,0.0605,-0.0755,0.0145,0.162,0.159,0.158,0.21,0.148,0.1685,-0.1255,-0.052,0.0885
-0.089,-0.0365,0.0525,0.063,-0.071,0.008,0.1645,0.1615,0.1585,0.211,0.148,0.169,-0.1235,-0.061,0.0905
-0.093,-0.0435,0.0495,0.0685,-0.0715,0.003,0.168,0.162,0.1575,0.211,0.1485,0.1695,-0.1255,-0.068,0.0905
-0.0985,-0.0505,0.048,0.075,-0.0735,-0.0015,0.17,0.1645,0.1595,0.213,0.15,0.1715,-0.1265,-0.072,0.091
-0.1015,-0.0555,0.0465,0.0785,-0.074,-0.0045,0.1705,0.1645,0.1595,0.213,0.149,0.171,-0.1245,-0.076,0.0925
-0.0955,-0.0525,0.0435,0.074,-0.0695,-0.0045,0.1695,0.162,0.158,0.2125,0.149,0.171,-0.124,-0.072,0.092
-0.093,-0.0545,0.0385,0.074,-0.066,-0.008,0.169,0.161,0.157,0.2115,0.148,0.169,-0.1245,-0.0715,0.0915
-0.1035,-0.0655,0.0375,0.0845,-0.0705,-0.014,0.17,0.162,0.155,0.2095,0.1465,0.1655,-0.1285,-0.0805,0.0925
-0.108,-0.07,0.0375,0.0895,-0.073,-0.0165,0.1745,0.1655,0.1565,0.2115,0.1475,0.1675,-0.1295,-0.086,0.09
-0.1115,-0.0735,0.038,0.0925,-0.075,-0.018,0.176,0.1675,0.1585,0.211,0.149,0.1685,-0.1295,-0.0915,0.089
-0.1075,-0.0725,0.035,0.09,-0.071,-0.019,0.1735,0.166,0.157,0.2105,0.147,0.167,-0.129,-0.0905,0.0895
-0.105,-0.069,0.036,0.0875,-0.0705,-0.0165,0.1735,0.165,0.1535,0.2075,0.1445,0.1645,-0.129,-0.084,0.0895
-0.102,-0.067,0.0355,0.085,-0.069,-0.016,0.171,0.1625,0.1495,0.2045,0.143,0.163,-0.129,-0.0795,0.09
-0.0935,-0.059,0.0345,0.0765,-0.0645,-0.012,0.168,0.16,0.148,0.204,0.14,0.1625,-0.126,-0.0765,0.09
-0.0885,-0.056,0.0325,0.0725,-0.061,-0.0115,0.1675,0.1585,0.1475,0.202,0.1405,0.1615,-0.125,-0.077,0.0895
-0.0955,-0.06,0.0355,0.078,-0.066,-0.012,0.1675,0.158,0.146,0.2,0.1385,0.16,-0.127,-0.079,0.0895
-0.101,-0.062,0.039,0.0815,-0.0705,-0.0115,0.169,0.1565,0.145,0.1985,0.135,0.157,-0.128,-0.079,0.091
-0.0965,-0.0595,0.0375,0.078,-0.067,-0.011,0.169,0.1565,0.1465,0.198,0.135,0.1565,-0.1275,-0.079,0.09
-0.098,-0.0565,0.0415,0.0775,-0.07,-0.0075,0.1675,0.156,0.1455,0.1965,0.134,0.1535,-0.1285,-0.077,0.0895
-0.095,-0.0595,0.0355,0.0775,-0.0655,-0.012,0.167,0.1575,0.1455,0.1965,0.134,0.154,-0.127,-0.0805,0.0915
-0.097,-0.0655,0.0315,0.0815,-0.0645,-0.017,0.167,0.1595,0.146,0.1975,0.1325,0.154,-0.128,-0.0855,0.0915
-0.1015,-0.0685,0.033,0.0855,-0.0675,-0.0175,0.1685,0.159,0.146,0.197,0.1325,0.1545,-0.129,-0.088,0.092
-0.11,-0.076,0.034,0.093,-0.0725,-0.021,0.1725,0.1595,0.1485,0.1985,0.134,0.156,-0.132,-0.092,0.093
-0.1205,-0.0835,0.0375,0.1025,-0.0795,-0.023,0.1775,0.1635,0.1505,0.1995,0.1355,0.1555,-0.1345,-0.095,0.092
-0.122,-0.085,0.037,0.1035,-0.08,-0.024,0.1795,0.165,0.1515,0.1995,0.1345,0.1555,-0.1345,-0.098,0.0905
-0.1185,-0.083,0.036,0.101,-0.0775,-0.0235,0.18,0.165,0.1505,0.1995,0.1335,0.1525,-0.1355,-0.097,0.0895
-0.117,-0.0845,0.033,0.101,-0.0755,-0.0255,0.18,0.165,0.15,0.1975,0.1325,0.1525,-0.1345,-0.0975,0.089
-0.119,-0.0875,0.0315,0.1035,-0.0755,-0.0275,0.178,0.162,0.1485,0.198,0.1315,0.151,-0.136,-0.101,0.089
-0.122,-0.0885,0.0335,0.1055,-0.078,-0.0275,0.179,0.165,0.15,0.198,0.1335,0.1525,-0.136,-0.1035,0.0905
-0.1255,-0.09,0.036,0.108,-0.081,-0.027,0.183,0.1675,0.152,0.1985,0.133,0.153,-0.136,-0.106,0.0895
-0.1235,-0.0875,0.0365,0.1055,-0.08,-0.0255,0.1845,0.1675,0.1505,0.1985,0.1335,0.1505,-0.138,-0.1035,0.0865
-0.121,-0.0825,0.038,0.102,-0.08,-0.022,0.183,0.166,0.148,0.1955,0.132,0.15,-0.138,-0.1015,0.0865
-0.119,-0.0775,0.0415,0.0985,-0.0805,-0.018,0.18,0.161,0.145,0.1945,0.128,0.1475,-0.1375,-0.097,0.0845
-0.1165,-0.073,0.0435,0.095,-0.08,-0.015,0.1775,0.16,0.1445,0.1935,0.1265,0.147,-0.1365,-0.0905,0.0845
-0.1135,-0.0695,0.0435,0.092,-0.079,-0.013,0.1775,0.163,0.145,0.1935,0.1265,0.146,-0.1355,-0.0835,0.085
-0.114,-0.074,0.04,0.0945,-0.0775,-0.017,0.1785,0.1645,0.145,0.1925,0.1265,0.147,-0.136,-0.086,0.0845
-0.1175,-0.0755,0.042,0.097,-0.08,-0.0165,0.1795,0.161,0.1445,0.1915,0.127,0.147,-0.138,-0.091,0.0865
-0.1185,-0.0735,0.045,0.0965,-0.082,-0.0145,0.1795,0.1615,0.1455,0.1935,0.129,0.1475,-0.137,-0.089,0.0845
-0.1175,-0.0705,0.047,0.0945,-0.0825,-0.012,0.1785,0.1595,0.143,0.191,0.1265,0.1465,-0.138,-0.087,0.083
-0.119,-0.0695,0.0495,0.0945,-0.0845,-0.01,0.1745,0.155,0.1385,0.1865,0.122,0.14,-0.1415,-0.09,0.0845
-0.121,-0.0755,0.0455,0.0985,-0.0835,-0.0155,0.1745,0.1555,0.139,0.1885,0.122,0.142,-0.142,-0.0935,0.085
-0.122,-0.0755,0.046,0.099,-0.084,-0.015,0.1775,0.1575,0.142,0.192,0.1245,0.144,-0.143,-0.0935,0.0835
-0.126,-0.082,0.0445,0.104,-0.0855,-0.0185,0.179,0.1595,0.1425,0.1925,0.125,0.1435,-0.1445,-0.0965,0.085
-0.1255,-0.088,0.0375,0.107,-0.082,-0.025,0.179,0.159,0.1435,0.1925,0.1275,0.1455,-0.144,-0.1,0.0865
-0.1255,-0.0885,0.037,0.107,-0.0815,-0.0255,0.1795,0.161,0.144,0.1935,0.1275,0.147,-0.143,-0.1055,0.0865
-0.1235,-0.087,0.0365,0.1055,-0.0805,-0.025,0.179,0.162,0.1435,0.1935,0.128,0.146,-0.1445,-0.1055,0.0865
-0.1235,-0.0905,0.033,0.1075,-0.0785,-0.0285,0.18,0.1595,0.1425,0.1915,0.1275,0.144,-0.1455,-0.108,0.0865
-0.124,-0.096,0.028,0.11,-0.076,-0.034,0.1815,0.158,0.142,0.1905,0.125,0.1445,-0.1455,-0.1085,0.0885
-0.1285,-0.098,0.0305,0.1135,-0.0795,-0.034,0.1845,0.1615,0.1435,0.1905,0.126,0.1435,-0.149,-0.1105,0.0865
-0.1335,-0.098,0.0355,0.116,-0.085,-0.031,0.186,0.1655,0.144,0.192,0.1275,0.1455,-0.148,-0.1155,0.0855
-0.133,-0.094,0.039,0.114,-0.0865,-0.0275,0.1875,0.1645,0.143,0.1925,0.128,0.1465,-0.146,-0.1075,0.0845
-0.1305,-0.0915,0.039,0.111,-0.085,-0.0265,0.1875,0.164,0.1415,0.19,0.127,0.1445,-0.1465,-0.1035,0.0845
-0.124,-0.085,0.039,0.1045,-0.082,-0.0225,0.182,0.162,0.1405,0.189,0.1245,0.1435,-0.1435,-0.1015,0.0855
-0.1215,-0.0785,0.0425,0.1005,-0.0825,-0.018,0.18,0.161,0.14,0.1895,0.124,0.142,-0.142,-0.1005,0.085
-0.116,-0.073,0.043,0.0945,-0.0795,-0.015,0.1785,0.1625,0.1395,0.189,0.1245,0.141,-0.139,-0.098,0.085
-0.1185,-0.0725,0.046,0.096,-0.0825,-0.0135,0.1805,0.163,0.138,0.1905,0.1245,0.142,-0.1395,-0.094,0.0865
-0.1205,-0.07,0.0505,0.0955,-0.086,-0.0095,0.182,0.1615,0.137,0.191,0.123,0.1415,-0.1425,-0.0935,0.084
-0.119,-0.067,0.0525,0.0935,-0.086,-0.0075,0.183,0.163,0.1395,0.1915,0.1245,0.1425,-0.141,-0.091,0.0835
-0.1145,-0.0675,0.047,0.0915,-0.081,-0.01,0.1825,0.1605,0.137,0.1895,0.123,0.142,-0.1385,-0.0905,0.085
-0.112,-0.0665,0.045,0.0895,-0.0785,-0.0105,0.179,0.157,0.135,0.1895,0.122,0.141,-0.138,-0.0925,0.0865
-0.118,-0.074,0.0445,0.0965,-0.0815,-0.015,0.1805,0.1595,0.1355,0.191,0.124,0.143,-0.1395,-0.099,0.089
-0.1195,-0.076,0.0435,0.098,-0.082,-0.0165,0.181,0.1595,0.1355,0.1895,0.1245,0.1435,-0.1395,-0.098,0.0895
